"","age","age_old","age_young","co2","type","co2_low","co2_high","co2_range","distribution","proxy_type","reference","xi_co2","omega_co2","alpha_co2"
"1086",16.3,NA,NA,467,"mean",392,561,1,"skew_normal","boron","Greenop et al., 2014",528.056519803237,99.5836157410085,-0.85273592197513
"1087",16.33,NA,NA,262,"mean",223,309,1,"skew_normal","boron","Greenop et al., 2014",290.562199052926,49.8090309769863,-0.786226618500587
"1088",16.37,NA,NA,502,"mean",421,606,1,"skew_normal","boron","Greenop et al., 2014",571.957389531568,110.097798716128,-0.891413300715577
"1089",16.4,NA,NA,430,"mean",362,516,1,"skew_normal","boron","Greenop et al., 2014",486.622633828215,91.0873672196636,-0.86738540496803
"1090",16.42,NA,NA,221,"mean",189,261,1,"skew_normal","boron","Greenop et al., 2014",246.874934044147,42.3784777179926,-0.848374173678192
"1091",16.47,NA,NA,532,"mean",425,701,1,"skew_normal","boron","Greenop et al., 2014",670.552466423098,176.202302904076,-1.18569259321815
"1092",16.59,NA,NA,271,"mean",230,319,1,"skew_normal","boron","Greenop et al., 2014",298.4841582854,50.8385335230848,-0.733253758989453
"1093",16.65,NA,NA,242,"mean",204,284,1,"skew_normal","boron","Greenop et al., 2014",262.449768211638,44.2880503829279,-0.612265478885417
"1094",16.69,NA,NA,236,"mean",199,282,1,"skew_normal","boron","Greenop et al., 2014",265.503373469758,48.7403313170163,-0.839433892567572
"1095",16.76,NA,NA,338,"mean",285,405,1,"skew_normal","boron","Greenop et al., 2014",382.084521697202,70.9642925161075,-0.866678640213842
"1096",16.98,NA,NA,207,"mean",172,250,1,"skew_normal","boron","Greenop et al., 2014",234.046124010575,45.5687810385532,-0.819538747058547
"1097",17.11,NA,NA,252,"mean",215,297,1,"skew_normal","boron","Greenop et al., 2014",279.81030645088,47.6906992591919,-0.80223140542972
"1098",2.34,NA,NA,317,"median",281,354,1,"skew_normal","boron","Martinez-Boti et al., 2015",328.350586841139,38.2800266804816,-0.380073940945818
"1099",2.35,NA,NA,318,"median",279,357,1,"skew_normal","boron","Martinez-Boti et al., 2015",318.12851177215,39.2175576772697,-0.00410700459512501
"1100",2.35,NA,NA,306,"median",271,342,1,"skew_normal","boron","Martinez-Boti et al., 2015",317.152600672816,37.2597541319657,-0.383838127990983
"1101",2.36,NA,NA,450,"median",395,505,1,"skew_normal","boron","Martinez-Boti et al., 2015",450.149391577458,55.3067169035211,-0.00338540107944522
"1102",2.37,NA,NA,415,"median",366,463,1,"skew_normal","boron","Martinez-Boti et al., 2015",401.398139531589,50.5053242088341,0.343828887381764
"1103",2.38,NA,NA,371,"median",328,416,1,"skew_normal","boron","Martinez-Boti et al., 2015",387.519549873966,46.9027253231301,-0.455789748963496
"1104",2.39,NA,NA,377,"median",334,421,1,"skew_normal","boron","Martinez-Boti et al., 2015",389.68940679882,45.4150569049057,-0.357229721762002
"1105",2.41,NA,NA,278,"median",245,310,1,"skew_normal","boron","Martinez-Boti et al., 2015",267.452860637172,34.1971999325788,0.396082516560949
"1106",2.42,NA,NA,332,"median",294,371,1,"skew_normal","boron","Martinez-Boti et al., 2015",343.741222934917,40.3197814660094,-0.372960563398139
"1107",2.45,NA,NA,320,"median",283,358,1,"skew_normal","boron","Martinez-Boti et al., 2015",331.546773020709,39.3000318515803,-0.37645107836978
"1108",2.47,NA,NA,340,"median",302,379,1,"skew_normal","boron","Martinez-Boti et al., 2015",351.741222934917,40.3197814660094,-0.372960563398135
"1109",2.5,NA,NA,357,"median",316,398,1,"skew_normal","boron","Martinez-Boti et al., 2015",357.140287782878,41.2287317121798,-0.00426464594437677
"1110",2.5,NA,NA,362,"median",321,403,1,"skew_normal","boron","Martinez-Boti et al., 2015",362.209144239433,41.229023522866,-0.00635783022031553
"1111",2.52,NA,NA,246,"median",218,275,1,"skew_normal","boron","Martinez-Boti et al., 2015",255.709945884375,30.1091503894811,-0.415120488110981
"1112",2.55,NA,NA,335,"median",297,374,1,"skew_normal","boron","Martinez-Boti et al., 2015",346.741222934917,40.3197814660094,-0.372960563398139
"1113",2.56,NA,NA,300,"median",265,335,1,"skew_normal","boron","Martinez-Boti et al., 2015",300.018484309067,35.1950599597198,-0.000658235838463116
"1114",2.58,NA,NA,330,"median",292,368,1,"skew_normal","boron","Martinez-Boti et al., 2015",330.15695550413,38.2120964349844,-0.00514801748173329
"1115",2.59,NA,NA,362,"median",319,405,1,"skew_normal","boron","Martinez-Boti et al., 2015",362.121254011293,43.2398091070906,-0.00351458756393448
"1116",2.62,NA,NA,279,"median",246,311,1,"skew_normal","boron","Martinez-Boti et al., 2015",268.452860633726,34.1971999335694,0.396082516685704
"1117",2.62,NA,NA,305,"median",270,340,1,"skew_normal","boron","Martinez-Boti et al., 2015",305.175494150214,35.1954925298696,-0.00624945398314525
"1118",2.63,NA,NA,245,"median",216,274,1,"skew_normal","boron","Martinez-Boti et al., 2015",245.11676494775,29.1618508524993,-0.00501835747191847
"1119",2.65,NA,NA,282,"median",249,315,1,"skew_normal","boron","Martinez-Boti et al., 2015",282.108434257614,33.184086185351,-0.00409542931224414
"1120",2.66,NA,NA,302,"median",267,336,1,"skew_normal","boron","Martinez-Boti et al., 2015",291.047253416505,36.239201486123,0.38775350846632
"1121",2.67,NA,NA,263,"median",232,294,1,"skew_normal","boron","Martinez-Boti et al., 2015",263.125993988111,31.1730176384156,-0.00506564950587506
"1122",2.68,NA,NA,323,"median",286,360,1,"skew_normal","boron","Martinez-Boti et al., 2015",323.104988599245,37.2063492117215,-0.0035366103251987
"1123",2.69,NA,NA,284,"median",251,317,1,"skew_normal","boron","Martinez-Boti et al., 2015",284.102980992331,33.1840688516154,-0.00388946512105829
"1124",2.7,NA,NA,276,"median",244,308,1,"skew_normal","boron","Martinez-Boti et al., 2015",276.144265351557,32.1786593336598,-0.00561900537110423
"1125",2.7,NA,NA,234,"median",205,265,1,"skew_normal","boron","Martinez-Boti et al., 2015",247.049915797669,32.5009285649753,-0.524834298131055
"1126",2.7,NA,NA,319,"median",282,357,1,"skew_normal","boron","Martinez-Boti et al., 2015",330.546773020709,39.3000318515804,-0.376451078369792
"1127",2.71,NA,NA,262,"median",231,294,1,"skew_normal","boron","Martinez-Boti et al., 2015",272.341225369583,33.1757201476213,-0.40052151219283
"1128",2.75,NA,NA,339,"median",300,378,1,"skew_normal","boron","Martinez-Boti et al., 2015",339.121347490035,39.2175348444927,-0.00387804726915804
"1129",2.75,NA,NA,321,"median",283,360,1,"skew_normal","boron","Martinez-Boti et al., 2015",332.741222934917,40.3197814660094,-0.372960563398141
"1130",2.76,NA,NA,358,"median",317,400,1,"skew_normal","boron","Martinez-Boti et al., 2015",370.314736534878,43.3776034079467,-0.363204673696731
"1131",2.78,NA,NA,279,"median",247,312,1,"skew_normal","boron","Martinez-Boti et al., 2015",289.547139362829,34.1971999325789,-0.39608251656096
"1132",2.8,NA,NA,281,"median",249,314,1,"skew_normal","boron","Martinez-Boti et al., 2015",291.547139362829,34.197199932579,-0.396082516560969
"1133",2.83,NA,NA,317,"median",281,355,1,"skew_normal","boron","Martinez-Boti et al., 2015",331.839786698544,39.7121746341922,-0.485601879390984
"1134",2.83,NA,NA,361,"median",314,408,1,"skew_normal","boron","Martinez-Boti et al., 2015",361.138397113627,47.2621337725854,-0.00367008355568189
"1135",2.84,NA,NA,388,"median",343,433,1,"skew_normal","boron","Martinez-Boti et al., 2015",388.194272499835,45.2512020493587,-0.00538078772787524
"1136",2.85,NA,NA,308,"median",272,343,1,"skew_normal","boron","Martinez-Boti et al., 2015",296.847399327185,37.2597541319654,0.383838127990925
"1137",2.86,NA,NA,445,"median",392,498,1,"skew_normal","boron","Martinez-Boti et al., 2015",444.629497871679,53.2966564512196,0.00871291068210356
"1138",2.91,NA,NA,371,"median",328,413,1,"skew_normal","boron","Martinez-Boti et al., 2015",358.49718874585,44.3964351087132,0.360168484918072
"1139",2.92,NA,NA,377,"median",334,420,1,"skew_normal","boron","Martinez-Boti et al., 2015",377.125858031719,43.2398222695307,-0.00364803714805453
"1140",2.94,NA,NA,337,"median",299,376,1,"skew_normal","boron","Martinez-Boti et al., 2015",348.741222934917,40.3197814660094,-0.372960563398137
"1141",2.95,NA,NA,358,"median",317,400,1,"skew_normal","boron","Martinez-Boti et al., 2015",370.314736534879,43.3776034079468,-0.363204673696736
"1142",2.95,NA,NA,419,"median",366,473,1,"skew_normal","boron","Martinez-Boti et al., 2015",433.483429394419,55.5914203742883,-0.332216553584936
"1143",2.96,NA,NA,346,"median",307,385,1,"skew_normal","boron","Martinez-Boti et al., 2015",346.141383557002,39.2176019143904,-0.00451836583643511
"1144",2.98,NA,NA,328,"median",291,366,1,"skew_normal","boron","Martinez-Boti et al., 2015",339.546773020709,39.3000318515804,-0.376451078369787
"1145",3,NA,NA,369,"median",327,412,1,"skew_normal","boron","Martinez-Boti et al., 2015",381.502806348749,44.3964337982781,-0.360168335615413
"1146",3.01,NA,NA,357,"median",316,399,1,"skew_normal","boron","Martinez-Boti et al., 2015",369.314736534879,43.3776034079468,-0.363204673696739
"1147",3.03,NA,NA,381,"median",338,425,1,"skew_normal","boron","Martinez-Boti et al., 2015",393.68940679882,45.4150569049057,-0.357229721761999
"1148",3.04,NA,NA,419,"median",369,470,1,"skew_normal","boron","Martinez-Boti et al., 2015",432.957961736718,52.5402239833639,-0.338993396933455
"1149",3.05,NA,NA,418,"median",371,467,1,"skew_normal","boron","Martinez-Boti et al., 2015",435.439151414304,51.0044377404619,-0.441627651053866
"1150",3.06,NA,NA,361,"median",319,405,1,"skew_normal","boron","Martinez-Boti et al., 2015",377.285358405339,45.8765456186098,-0.459619228625435
"1151",3.06,NA,NA,413,"median",365,462,1,"skew_normal","boron","Martinez-Boti et al., 2015",426.601860468412,50.5053242088345,-0.343828887381797
"1152",3.07,NA,NA,380,"median",336,425,1,"skew_normal","boron","Martinez-Boti et al., 2015",392.87458275478,46.4334806353742,-0.354383487221108
"1153",3.09,NA,NA,334,"median",296,374,1,"skew_normal","boron","Martinez-Boti et al., 2015",349.329771972505,41.7684516118025,-0.476308316407905
"1154",3.1,NA,NA,319,"median",282,357,1,"skew_normal","boron","Martinez-Boti et al., 2015",330.546773020709,39.3000318515804,-0.376451078369781
"1155",3.11,NA,NA,392,"median",347,438,1,"skew_normal","boron","Martinez-Boti et al., 2015",405.058376742109,47.4517124256332,-0.351624693840858
"1156",3.13,NA,NA,345,"median",305,386,1,"skew_normal","boron","Martinez-Boti et al., 2015",357.125149954242,42.3585573126621,-0.36634453222884
"1157",3.14,NA,NA,334,"median",295,373,1,"skew_normal","boron","Martinez-Boti et al., 2015",334.145624071437,39.217617531061,-0.0046538848176161
"1158",3.15,NA,NA,403,"median",343,466,1,"skew_normal","boron","Martinez-Boti et al., 2015",426.717175750064,65.7348015066873,-0.467673042779907
"1159",3.16,NA,NA,340,"median",301,379,1,"skew_normal","boron","Martinez-Boti et al., 2015",340.226520613399,39.2180008483416,-0.00723920802063446
"1160",3.17,NA,NA,452,"median",400,505,1,"skew_normal","boron","Martinez-Boti et al., 2015",466.309391661145,54.5745020803702,-0.3344158862197
"1161",3.18,NA,NA,381,"median",337,424,1,"skew_normal","boron","Martinez-Boti et al., 2015",368.31059320118,45.4150569049057,0.357229721762002
"1162",3.19,NA,NA,283,"median",251,317,1,"skew_normal","boron","Martinez-Boti et al., 2015",296.832396882035,35.5944522532549,-0.50655170879658
"1163",3.2,NA,NA,331,"median",294,370,1,"skew_normal","boron","Martinez-Boti et al., 2015",346.085853714324,40.7405124131452,-0.480867456340265
"1164",3.21,NA,NA,326,"median",289,365,1,"skew_normal","boron","Martinez-Boti et al., 2015",341.085853714324,40.7405124131452,-0.480867456340269
"1165",3.22,NA,NA,376,"median",333,420,1,"skew_normal","boron","Martinez-Boti et al., 2015",388.689406798821,45.4150569049058,-0.357229721762009
"1166",3.24,NA,NA,423,"median",366,481,1,"skew_normal","boron","Martinez-Boti et al., 2015",438.169028430113,59.6577249012206,-0.323956339971296
"1167",3.24,NA,NA,354,"median",314,396,1,"skew_normal","boron","Martinez-Boti et al., 2015",369.811450500042,43.8232010044582,-0.467673042779905
"1168",3.25,NA,NA,316,"median",280,353,1,"skew_normal","boron","Martinez-Boti et al., 2015",327.350586841139,38.2800266804817,-0.38007394094582
"1169",3.26,NA,NA,348,"median",307,390,1,"skew_normal","boron","Martinez-Boti et al., 2015",360.314736534879,43.3776034079467,-0.363204673696734
"1170",3.27,NA,NA,365,"median",319,412,1,"skew_normal","boron","Martinez-Boti et al., 2015",378.240829113218,48.4697592778509,-0.348948770971397
"1171",3.28,NA,NA,313,"median",278,350,1,"skew_normal","boron","Martinez-Boti et al., 2015",327.591493161093,38.6834200710025,-0.490523598411811
"1172",2.35,NA,NA,369,"median",326,413,1,"skew_normal","boron","Martinez-Boti et al., 2015",381.689406798821,45.4150569049057,-0.357229721762009
"1173",2.42,NA,NA,442,"median",385,499,1,"skew_normal","boron","Martinez-Boti et al., 2015",442.150167683015,57.3178578513094,-0.00328358499914275
"1174",2.5,NA,NA,423,"median",373,473,1,"skew_normal","boron","Martinez-Boti et al., 2015",423.242163430484,50.2792331831391,-0.00603651228211699
"1175",2.63,NA,NA,402,"median",354,450,1,"skew_normal","boron","Martinez-Boti et al., 2015",402.185619103416,48.2678611502134,-0.00481979382306004
"1176",2.75,NA,NA,376,"median",330,424,1,"skew_normal","boron","Martinez-Boti et al., 2015",393.211726514757,49.9794388685025,-0.445006999626144
"1177",2.83,NA,NA,352,"median",311,395,1,"skew_normal","boron","Martinez-Boti et al., 2015",368.049344757007,44.8500418942183,-0.463577753620273
"1178",3.16,NA,NA,525,"median",461,592,1,"skew_normal","boron","Martinez-Boti et al., 2015",549.662527609526,69.8410509865954,-0.457052355748744
"1179",3.24,NA,NA,441,"median",385,499,1,"skew_normal","boron","Martinez-Boti et al., 2015",460.41989176875,60.2183007789622,-0.415120488110977
"1180",0.54,NA,NA,162,"mean",92,233,1,"skew_normal","boron","Stap et al., 2016",179.295288520025,72.8604245899802,-0.30178781738372
"1181",0.54,NA,NA,281,"mean",209,354,1,"skew_normal","boron","Stap et al., 2016",298.610305993502,74.8901421425167,-0.298875488437354
"1182",0.6,NA,NA,163,"mean",92,234,1,"skew_normal","boron","Stap et al., 2016",163.211076223974,71.39599516043,-0.00370533753572263
"1183",0.62,NA,NA,169,"mean",98,240,1,"skew_normal","boron","Stap et al., 2016",168.333075568767,71.3987931120896,0.0117075180208352
"1184",0.76,NA,NA,175,"mean",102,249,1,"skew_normal","boron","Stap et al., 2016",192.766726727037,75.9048725966893,-0.297460356084534
"1185",0.82,NA,NA,152,"mean",82,223,1,"skew_normal","boron","Stap et al., 2016",169.295288520025,72.8604245899803,-0.301787817383725
"1186",0.86,NA,NA,168,"mean",98,239,1,"skew_normal","boron","Stap et al., 2016",185.295288520025,72.8604245899803,-0.301787817383725
"1187",0.94,NA,NA,183,"mean",112,254,1,"skew_normal","boron","Stap et al., 2016",183.275963226793,71.3962165737112,-0.00484439827052276
"1188",1.82,NA,NA,250,"mean",178,322,1,"skew_normal","boron","Stap et al., 2016",249.799258834492,72.401534444111,0.00347496556768894
"1189",2.74,NA,NA,274,"mean",192,362,1,"skew_normal","boron","Stap et al., 2016",311.811881694509,92.3401595127366,-0.536181313398184
"1190",2.89,NA,NA,481,"mean",400,566,1,"skew_normal","boron","Stap et al., 2016",512.861272741487,88.6733288206589,-0.4656077912497
"1191",3.21,NA,NA,423,"mean",346,502,1,"skew_normal","boron","Stap et al., 2016",446.675631290706,81.6591278174914,-0.371262349571057
"1192",3.66,NA,NA,357,"mean",281,434,1,"skew_normal","boron","Stap et al., 2016",375.231792315398,78.9485735263449,-0.293368733759256
"1193",3.89,NA,NA,507,"mean",426,591,1,"skew_normal","boron","Stap et al., 2016",535.483978193506,87.2585431143349,-0.420476376352621
"1194",4.1,NA,NA,380,"mean",305,456,1,"skew_normal","boron","Stap et al., 2016",398.077457443315,77.9340864689242,-0.294707792694016
"1195",5.19,NA,NA,433,"mean",347,523,1,"skew_normal","boron","Stap et al., 2016",466.039099747931,93.8054506462602,-0.455789748963495
"1196",6.35,NA,NA,332,"mean",257,408,1,"skew_normal","boron","Stap et al., 2016",350.077457443315,77.9340864689242,-0.294707792694012
"1197",53.2,53.6,52.8,1400,"median",1165,1635,1,"normal","boron","Anagnostou et al., 2016",1401.64848028177,236.31540287925,-0.00874307589253394
"1198",45.6,45.9,45.5,1100,"median",925,1275,1,"normal","boron","Anagnostou et al., 2016",1099.4749888347,175.97605867434,0.00373918686181384
"1199",44.4,44.5,44,920,"median",760,1080,1,"normal","boron","Anagnostou et al., 2016",920.470045676477,160.89236710983,-0.00366156526659712
"1200",36.9,37.5,36.3,770,"median",620,920,1,"normal","boron","Anagnostou et al., 2016",770.344575160128,150.836343977128,-0.00286311798434159
"1201",40.3,40.6,40,650,"median",540,760,1,"normal","boron","Anagnostou et al., 2016",650.304621846253,110.613449702598,-0.00345155777890037
"1202",51.9,56,47.8,1868,"mean",1396,2861,1,"skew_normal","liverworts","Fletcher et al., 2008",2803.49859258043,1003.52209244785,-1.55369112389936
"1203",58.8,61.6,56,583,"mean",401,818,1,"skew_normal","liverworts","Fletcher et al., 2008",742.288511714244,248.724873627663,-0.900244583398356
"1204",70,71,69,670,"mean",459,931,1,"skew_normal","liverworts","Fletcher et al., 2008",836.036208709995,276.570339649983,-0.831006163126508
"1205",100.8,107.6,93.9,797,"mean",543,1085,1,"skew_normal","liverworts","Fletcher et al., 2008",949.10940700971,304.482832191615,-0.669260830072729
"1206",104.1,107.6,100.5,830,"mean",584,1106,1,"skew_normal","liverworts","Fletcher et al., 2008",971.268985183068,291.524825192822,-0.646475717129063
"1207",104.1,107.6,100.5,977,"mean",653,1340,1,"skew_normal","liverworts","Fletcher et al., 2008",1161.9816562116,383.365186242308,-0.643355925077681
"1208",104.1,107.6,100.5,1001,"mean",649,1415,1,"skew_normal","liverworts","Fletcher et al., 2008",1240.48163155902,438.549249409286,-0.741949789330517
"1209",111.9,113,110.8,654,"mean",448,887,1,"skew_normal","liverworts","Fletcher et al., 2008",776.193123207799,246.285782902126,-0.664029217217276
"1210",121.9,130.8,113,1051,"mean",819,1292,1,"skew_normal","liverworts","Fletcher et al., 2008",1134.05157243095,250.51769338758,-0.427407970942002
